task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
3399,aapp_competition_test,0,5404,2355,618,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3399\3399_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536715-pWQE2bPn3s7FvrSASKiD
3445,aapp_competition_test,0,5187,2241,770,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3445\3445_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536747-8i1XRY9D1smFI3snZ8pc
3529,aapp_competition_test,0,4770,2412,769,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3529\3529_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536750-bVAJhtC08OGAL8MrefVx
3017,aapp_competition_test,0,3915,6539,4074,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3017\3017_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536660-yJZ9W4YG1XvfEogGUbx2
39,human_eval_test,0,4205,2210,1089,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\human_eval_test\39\39_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536770-9y2wmBuH3Q1MQiSgxHJh
3396,aapp_competition_test,0,4095,8020,6175,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3396\3396_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536591-azqB4b0fwyaBRgMTvmVb
558,mbpp_validation,0,4018,855,658,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\558\558_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536831-LPOngnx8SILTc99EdZu2
3113,aapp_competition_test,0,3881,10223,7782,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3113\3113_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536591-6ABwdRwPR0ruCot0J6dh
731,mbpp_train,0,5232,2340,888,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_train\731\731_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536824-flT9PUrdMZ0jNIvFkOyg
435,mbpp_test,0,5140,2468,966,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\435\435_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536815-htRMjbN7tf8pZh3FuBX3
32,human_eval_test,0,4243,11186,7447,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\human_eval_test\32\32_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536591-DVLBeqIbMcQs6Y5JbtGB
3679,aapp_competition_test,0,3829,5396,4620,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3679\3679_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536758-Huy4o2U9CXWTYG7V8BOO
3489,aapp_competition_test,0,4461,6998,4698,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3489\3489_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536747-o3nASm2tMmG8yGYbDsoC
3163,aapp_competition_test,0,4792,2286,1109,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3163\3163_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536883-nOeiBAFFXNIw87GbhOdY
3021,aapp_competition_test,0,4257,3302,797,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3021\3021_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536875-5EstRWqAtfgS1KlX1Rwo
784,mbpp_train,0,4719,7185,6149,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_train\784\784_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536799-6ESmt4VNvqDPWcA4g7we
3397,aapp_competition_test,0,4526,1713,629,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3397\3397_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536936-I6VhnxIaUfezw3vJJyPU
3842,aapp_competition_test,0,5767,5198,3435,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3842\3842_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536853-LsPaRZs2MXLfHrLSsiga
3208,aapp_competition_test,0,4043,4016,3945,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3208\3208_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536898-cgwuII8Gzq0my0BNnIDj
71,mbpp_test,0,5690,4637,3157,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\71\71_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536858-wYjKUauo9BDnGQ0uGGMP
3676,aapp_competition_test,0,3967,1015,821,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3676\3676_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536990-WJWIwfLvEE9r3zGLQJSL
3488,aapp_competition_test,0,5627,2700,787,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3488\3488_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536974-Wz4BLAR0g8hpLB5aALz4
3538,aapp_competition_test,0,4966,2344,727,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3538\3538_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536990-S3xCGeWHDjFASOVEtacJ
3348,aapp_competition_test,0,4111,4982,3829,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3348\3348_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536919-7DbeZHfLKJuZsi1LVnfi
3014,aapp_competition_test,0,3997,2538,880,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3014\3014_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537001-o7EdzOfefqa9jYwUIiPu
3110,aapp_competition_test,0,3929,3172,1332,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3110\3110_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537018-TkxzpACKWr47IYpJR6rT
3168,aapp_competition_test,0,4090,2773,1626,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3168\3168_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537040-aGi8atEe3i4x2spA6QLW
3119,aapp_competition_test,0,4433,9916,8586,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3119\3119_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536877-eEdH6oIvewQdXAkNAzFm
3398,aapp_competition_test,0,5423,2661,798,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3398\3398_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537059-RqB0iDF9SCAXidD4P33i
3981,aapp_competition_test,0,4334,14356,8437,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3981\3981_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536781-kMAPnK5c5sPJLlLHUTWk
3441,aapp_competition_test,0,4677,1730,786,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3441\3441_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537100-mP9ki635TgxPXqKmBsMB
3349,aapp_competition_test,0,4464,3649,964,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3349\3349_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537050-3j9DHsdsFEXmuDDNAV5i
3542,aapp_competition_test,0,4673,1339,621,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3542\3542_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537121-9UuSpXy7KdReltiRaBn2
3892,aapp_competition_test,0,4373,12750,10258,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3892\3892_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536834-RsgbgbLu01dhTWeetXRN
113,human_eval_test,0,4477,7356,5647,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\human_eval_test\113\113_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537001-BfJ6cG2Z8atFdRuh02wt
3492,aapp_competition_test,0,6184,3445,983,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3492\3492_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537111-y4AR0swFpMCypLQM9uhi
3209,aapp_competition_test,0,5180,5236,3755,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3209\3209_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537049-O9ySBtGGSHFEonylRmiY
16,mbpp_test,0,4537,2307,651,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\16\16_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537172-sH6Ij8K3maFjUtG1nbYl
3022,aapp_competition_test,0,4183,1265,668,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3022\3022_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537201-J8hIplnvCxvKO70PIST3
3802,aapp_competition_test,0,6615,4581,1095,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3802\3802_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537137-3DsoV6ojcGYqwOtoxzKI
157,human_eval_test,0,3936,1797,1425,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\human_eval_test\157\157_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537191-Q7tTc0EA4T7ePHYOIuay
3841,aapp_competition_test,0,4050,5359,5098,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3841\3841_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537141-mTAxafZv8k9nEidiRexc
3118,aapp_competition_test,0,4345,2693,1019,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3118\3118_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537203-8d9QnWhijIMedJa3osK2
3444,aapp_competition_test,0,4282,10511,8794,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3444\3444_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768536969-v0ms4U6xSZsc7alwn7QQ
293,mbpp_test,0,4404,5326,4170,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\293\293_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537161-BDKpM8ztdIGNOO8kBx7P
3393,aapp_competition_test,0,4812,1890,1053,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3393\3393_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537268-ANMzjzhJpRqjDjCgEqdo
3214,aapp_competition_test,0,5416,2553,568,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3214\3214_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537246-M9yXZJpdrtErvoEUVyvt
3438,aapp_competition_test,0,5087,2342,901,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3438\3438_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537291-L0JpP54aTWL1UBc476ek
3495,aapp_competition_test,0,5352,2599,701,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3495\3495_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537292-ZBotxxR0B9DAFA9nG6zJ
109,mbpp_test,0,3891,663,595,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\109\109_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537352-iNSwXT8KVb7tMVJ7XveL
3686,aapp_competition_test,0,4472,1997,1103,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3686\3686_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537318-tvOm7r8959OuGRcWJZI3
142,human_eval_test,0,4177,9164,8766,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\human_eval_test\142\142_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537150-Uw1qiNkoLMdU8ZUkAY8E
3693,aapp_competition_test,0,4048,10929,8192,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3693\3693_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537130-RTfT2X88rCUgLb8vxYly
3162,aapp_competition_test,0,4142,6619,6004,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3162\3162_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537242-YRwdmYJz5Lu7dYedYfzl
3008,aapp_competition_test,0,3987,1109,670,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3008\3008_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537426-I1v4DhV1LN1CWRVSIxJy
67,mbpp_test,0,4194,3119,2126,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\67\67_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537370-7j5StD4YZ7FHS9ZjUJSp
3727,aapp_competition_test,0,4956,5748,4088,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3727\3727_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537322-GBwW7g4CD5pTcDLWcBQr
3870,aapp_competition_test,0,6172,3725,884,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3870\3870_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537393-ruMzX7kwpBfKn8hWNS5h
3204,aapp_competition_test,0,4537,1788,838,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3204\3204_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537466-hkCQ53LzavafvyttqK2T
3122,aapp_competition_test,0,5456,2789,969,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3122\3122_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537437-CjxEVhTQJjR7l0sAzQyI
3494,aapp_competition_test,0,4575,1872,846,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3494\3494_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537531-kL4BkjxQyDSmT66jO8bv
3541,aapp_competition_test,0,3964,8732,8740,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3541\3541_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537300-tCo8u4vhngBiiACUmQsn
565,mbpp_validation,0,4094,7403,7112,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\565\565_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537380-BnvjGY2ma7IHjmOFhUyQ
145,human_eval_test,0,4178,8458,7759,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\human_eval_test\145\145_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537346-Xm3vcjiAILhKUv1XXmat
3446,aapp_competition_test,0,5806,3217,868,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3446\3446_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537515-TnyNPbAWWbRHWuGwwsVW
3402,aapp_competition_test,0,5229,3600,1247,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3402\3402_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537532-nqbFhBjrKr7fEwCvARuU
100,mbpp_test,0,4030,1404,1146,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\100\100_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537594-XPdWs921UnZ1nHD5f4Ii
3966,aapp_competition_test,0,4223,8906,8270,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3966\3966_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537375-SnjTzMplnO1M7IUAr36r
3539,aapp_competition_test,0,4146,2109,1274,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3539\3539_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537582-wumYjG5UaKnNd0IJIdEm
595,mbpp_validation,0,4263,1399,718,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\595\595_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537625-TCfXYVNWZ9PHiyHKF3JC
627,mbpp_train,0,4635,3344,2343,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_train\627\627_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537611-Xa92J4OJNeDpO7yf5FGA
3351,aapp_competition_test,0,4048,15078,10816,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3351\3351_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537248-PaTxHjaTNGIOUjl8LaNQ
3171,aapp_competition_test,0,5238,1665,592,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3171\3171_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537659-uR66Wmy9Ueb8Lr9KshhG
473,mbpp_test,0,5457,2982,893,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\473\473_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537632-p7rHy5cg7etKHvqb91YS
3691,aapp_competition_test,0,4585,4186,2776,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3691\3691_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537590-OkGV5NAWJzzYpDL8Boyw
3121,aapp_competition_test,0,6058,3810,828,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3121\3121_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537644-hz8ATF8OGUYE3Pg9vYaI
3406,aapp_competition_test,0,4739,2008,964,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3406\3406_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537697-ruTJRpDocRZVlESgWZD8
3449,aapp_competition_test,0,6924,2205,851,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3449\3449_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537707-fsHRt41azfTswaH7s28M
3354,aapp_competition_test,0,4607,10415,8158,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3354\3354_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537485-5wOkbbwX5Vz7lPAYmmXa
3827,aapp_competition_test,0,4159,6672,6205,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3827\3827_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537591-5DB6DoPWmyIPfHaXa49q
762,mbpp_train,0,3780,527,437,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_train\762\762_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537779-f57jIVHAnGMc0l3w2oOu
3356,aapp_competition_test,0,5458,3935,1207,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3356\3356_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537692-XdWyRUMszkUTpcLGOSSf
3986,aapp_competition_test,0,4032,987,660,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3986\3986_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537780-pDItii5MnfFyfHwMVnqq
458,mbpp_test,0,3768,420,391,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_test\458\458_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537803-S857BVku2txs9oqBm7X1
3019,aapp_competition_test,0,4410,6380,3876,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3019\3019_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537641-QB9PWk8hYlApHRTFa5Xy
3485,aapp_competition_test,0,4949,4077,2495,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3485\3485_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537709-GFsmzySfc3Ltw1W2sfl7
3219,aapp_competition_test,0,4204,4707,4102,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3219\3219_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537691-RkUVJAadyjg0vi23CDmo
631,mbpp_train,0,4378,1650,1111,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_train\631\631_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537800-xPXHeT4OrZ1NJ5swQdAB
573,mbpp_validation,0,5109,2250,1090,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\573\573_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537807-0XXrK5fYYoqPLjULqx73
3890,aapp_competition_test,0,4683,2259,1091,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3890\3890_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537830-Z1HMBkb10l2FgUtV0i3L
3544,aapp_competition_test,0,4543,6608,5673,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3544\3544_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1768537742-9X52KKBqklPnflWhMDe4
